list,Direction,Stop Name,Latitude,Longitude,Name-en-normalized,UID,map link
brts stops,Down,Wagholi,18.57855,73.98067,Wagholi,,http://maps.google.com/?q=loc:18.57855,73.98067
brts stops,UP,Wakad Chowk,18.59235273,73.76171764,Wakad Chowk,,http://maps.google.com/?q=loc:18.5923527300003,73.7617176399997
brts stops,Down,Wakad Chowk,18.59242873,73.76177095,Wakad Chowk,,http://maps.google.com/?q=loc:18.5924287299996,73.7617709500001
brts stops,UP,Wakad Phata,18.587657,73.789301,Wakad Phata,,http://maps.google.com/?q=loc:18.5876569999996,73.7893010000002
brts stops,Down,Wakad Phata,18.587935,73.789569,Wakad Phata,,http://maps.google.com/?q=loc:18.5879349999997,73.789569
brts stops,UP,Walhekarwadi Corner,18.631269,73.777072,Walhekarwadi Corner,,http://maps.google.com/?q=loc:18.631269,73.777072
brts stops,Down,Walhekarwadi Corner,18.631118,73.777063,Walhekarwadi Corner,,http://maps.google.com/?q=loc:18.631118,73.777063
brts stops,UP,Walkevasti,18.640867,74.050376,Walkevasti,,http://maps.google.com/?q=loc:18.6408669999996,74.0503760000002
brts stops,Down,Walkevasti,18.640867,74.050376,Walkevasti,,http://maps.google.com/?q=loc:18.6408669999996,74.0503760000002
brts stops,UP,Warje Malwadi,18.475793,73.795668,Warje Malwadi,,http://maps.google.com/?q=loc:18.4757930000002,73.7956680000004
brts stops,Down,Warje Malwadi,18.475702,73.795807,Warje Malwadi,,http://maps.google.com/?q=loc:18.4757019999996,73.7958070000002
brts stops,UP,Warjegaon,18.480776,73.806063,Warjegaon,,http://maps.google.com/?q=loc:18.480776,73.806063
brts stops,Down,Warjegaon,18.480536,73.806007,Warjegaon,,http://maps.google.com/?q=loc:18.480536,73.806007
brts stops,UP,Westend,18.518702,73.878014,Westend,,http://maps.google.com/?q=loc:18.518702,73.878014
brts stops,Down,Westend,18.518785,73.878403,Westend,,http://maps.google.com/?q=loc:18.518785,73.878403
brts stops,UP,Wipro Company Circle,18.596687,73.718211,Wipro Company Circle,,http://maps.google.com/?q=loc:18.596687,73.718211
brts stops,Down,Wipro Company Circle,18.596858,73.717895,Wipro Company Circle,,http://maps.google.com/?q=loc:18.596858,73.717895
brts stops,UP,Wireless Colony,18.599787,73.87306,Wireless Colony,,http://maps.google.com/?q=loc:18.5997869999997,73.8730599999997
brts stops,Down,Wireless Colony,18.599792,73.873165,Wireless Colony,,http://maps.google.com/?q=loc:18.5997920000001,73.8731650000004
brts stops,UP,Yamunanagar,18.664069,73.787084,Yamunanagar,,http://maps.google.com/?q=loc:18.6640689999995,73.7870839999998
brts stops,Down,Yamunanagar,18.663982,73.787114,Yamunanagar,,http://maps.google.com/?q=loc:18.663982,73.787114
brts stops,UP,Yashwantnagar Kharadi,18.55375,73.935811,Yashwantnagar Kharadi,,http://maps.google.com/?q=loc:18.55375,73.935811
brts stops,Down,Yashwantnagar Kharadi,18.553868,73.935716,Yashwantnagar Kharadi,,http://maps.google.com/?q=loc:18.553868,73.935716
brts stops,UP,Yashwantnagar Telco Road,18.641341,73.821891,Yashwantnagar Telco Road,,http://maps.google.com/?q=loc:18.641341,73.821891
brts stops,Down,Yashwantnagar Telco Road,18.641,73.822628,Yashwantnagar Telco Road,,http://maps.google.com/?q=loc:18.6410000000001,73.8226279999998
brts stops,UP,Yashwantrao Chavan Natyagruha,18.502264,73.812957,Yashwantrao Chavan Natyagruha,,http://maps.google.com/?q=loc:18.5022639999999,73.8129569999999
brts stops,Down,Yashwantrao Chavan Natyagruha,18.502126,73.812775,Yashwantrao Chavan Natyagruha,,http://maps.google.com/?q=loc:18.502126,73.8127750000001
brts stops,UP,Yerawada,18.545252,73.885668,Yerawada,,http://maps.google.com/?q=loc:18.5452520000003,73.8856679999995
brts stops,Down,Yerawada,18.545218,73.885535,Yerawada,,http://maps.google.com/?q=loc:18.5452179999996,73.8855350000002
brts stops,UP,Yerawadagaon,18.544671,73.882517,Yerawadagaon,,http://maps.google.com/?q=loc:18.544671,73.882517
brts stops,Down,Yerawadagaon,18.545053,73.882978,Yerawadagaon,,http://maps.google.com/?q=loc:18.545053,73.882978
brts stops,UP,Yerwada Post Office,18.559306,73.891414,Yerwada Post Office,,http://maps.google.com/?q=loc:18.5593060000003,73.8914140000003
brts stops,Down,Yerwada Post Office,18.559866,73.891774,Yerwada Post Office,,http://maps.google.com/?q=loc:18.559866,73.8917739999996
