Sr.,Direction,Stop Name,Name-en-normalized,UID
3736,UP,SRP Main Gate,SRP Main Gate,
3737,DOWN,SRP Main Gate,SRP Main Gate,
3738,UP,SRP Quarters,SRP Quarters,
3739,DOWN,SRP Quarters,SRP Quarters,
3740,UP,SPR Stadium,SRP Stadium,
3741,DOWN,SPR Stadium,SRP Stadium,
3742,UP,Srushti Chowk,Srushti Chowk,
3743,DOWN,Srushti Chowk,Srushti Chowk,
3744,UP,ST Colony,ST Colony,
3745,DOWN,ST Colony,ST Colony,
3746,UP,St Meera College,St Meera College,
3747,DOWN,ST Meera College,St Meera College,
3748,UP,ST Stand Alandi,ST Stand Alandi,
3749,DOWN,ST Stand Alandi,ST Stand Alandi,
3750,UP,ST Stand Indori,ST Stand Indori,
3751,DOWN,ST Stand Indori,ST Stand Indori,
3752,UP,ST Stand Kesanand,ST Stand Kesanand,
3753,DOWN,ST Stand Kesanand,ST Stand Kesanand,
3754,UP,ST Stand Nasrapur,ST Stand Nasrapur,
3755,DOWN,ST Stand Nasrapur,ST Stand Nasrapur,
3756,UP,ST Stand Paud,ST Stand Paud,
3757,DOWN,ST Stand Paud,ST Stand Paud,
3758,UP,ST Stand Saswad,ST Stand Saswad,
3759,DOWN,ST Stand Saswad,ST Stand Saswad,
3760,UP,ST Vibhagiya Karyalay,ST Vibhagiya Karyalay,
3761,DOWN,ST Vibhagiya Karyalay,ST Vibhagiya Karyalay,
3762,UP,ST Workshop,ST Workshop,
3763,UP,Stage Kramank 6,Stage Kramank 6,
3764,DOWN,Stage Kramank 6,Stage Kramank 6,
3765,UP,Stage Kramank 7,Stage Kramank 7,
3766,DOWN,Stage Kramank 7,Stage Kramank 7,
3767,UP,Star Garden,Star Garden,
3768,DOWN,Star Garden,Star Garden,
3769,UP,State Bank Colony,State Bank Colony,
3770,DOWN,State Bank Colony,State Bank Colony,
3771,UP,Station Family Camp,Station Family Camp,
3772,DOWN,Station Family Camp,Station Family Camp,
3773,UP,Steel Tube Company,Steel Tube Company,
3774,DOWN,Steel Tube Company,Steel Tube Company,
3775,UP,Subhanshah Darga,Subhanshah Darga,
3776,UP,Subhash Vidyalay,Subhash Vidyalay,
3777,DOWN,Subhash Vidyalay,Subhash Vidyalay,
3778,UP,Sudarshannagar,Sudarshannagar,SUD1
3779,DOWN,Sudarshannagar,Sudarshannagar,SUD1
3780,UP,Suiba Mangal Karyalay,Suiba Mangal Karyalay,
3781,DOWN,Suiba Mangal Karyalay,Suiba Mangal Karyalay,
3782,UP,Sukhsagarnagar,Sukhsagarnagar,
3783,DOWN,Sukhsagarnagar,Sukhsagarnagar,
3784,UP,Suncity,Suncity,
3785,DOWN,Suncity,Suncity,
3786,UP,Sundarban,Sundarban,
3787,DOWN,Sundarban,Sundarban,
3788,UP,Sunrise Residency,Sunrise Residency,
3789,DOWN,Sunrise Residency,Sunrise Residency,
3790,UP,Supermarket,Supermarket,
3791,DOWN,Supermarket,Supermarket,
3792,UP,Suply Depot,Suply Depot,
3793,DOWN,Suply Depot,Suply Depot,
3794,UP,Surbhi,Surbhi,
3795,DOWN,Surbhi,Surbhi,
3796,UP,Surgeon Quarters,Surgeon Quarters,
3797,DOWN,Surgeon Quarters,Surgeon Quarters,
3798,UP,Suryakiran Khat Karkhana,Suryakiran Khat Karkhana,
3799,UP,Suryakiran Khat Karakhan,Suryakiran Khat Karkhana,
3800,DOWN,Suryakiran Khat Karkhana,Suryakiran Khat Karkhana,
3801,DOWN,Suryakiran Khat Karakhan,Suryakiran Khat Karkhana,
3802,UP,Susgaon,Susgaon,
3803,DOWN,Susgaon,Susgaon,
3804,UP,Suskhind Phata,Suskhind Phata,
3805,DOWN,Suskhind Phata,Suskhind Phata,
3806,UP,Sutar Dawakhana,Sutar Dawakhana,
3807,DOWN,Sutar Dawakhana,Sutar Dawakhana,
3808,UP,Sutardara,Sutardara,
3809,DOWN,Sutardara,Sutardara,
3810,UP,Sutarvasti,Sutarvasti,
3811,DOWN,Sutarvasti,Sutarvasti,
3812,UP,Sutarwadi Pashan,Sutarwadi Pashan,
3813,DOWN,Sutarwadi Pashan,Sutarwadi Pashan,
3814,UP,Sutarwadi Paud Road,Sutarwadi Paud Road,
3815,DOWN,Sutarwadi Paud Road,Sutarwadi Paud Road,
3816,UP,Suvarna Fabricators,Suvarna Fabricators,
3817,DOWN,Suvarna Fabricators,Suvarna Fabricators,
3818,UP,Suvarnpark,Suvarnpark,
3819,DOWN,Suvarnpark,Suvarnpark,
3820,UP,Suvarnrekha Bungalow,Suvarnrekha Bungalow,
3821,DOWN,Suvarnrekha Bungalow,Suvarnrekha Bungalow,
3822,UP,Swapnnagri,Swapna Nagri,
3823,UP,Swapnnagari,Swapna Nagri,
3824,DOWN,Swapnnagri,Swapna Nagri,
3825,UP,Swarajnagari,Swarajnagari,
3826,DOWN,Swarajnagari,Swarajnagari,
3827,UP,Swargate,Swargate,
3828,DOWN,Swargate,Swargate,
3829,UP,Swargate Corner,Swargate Corner,
3830,DOWN,Swargate Corner,Swargate Corner,
3831,UP,Swargate Depo,Swargate Depo,
3832,DOWN,Swargate Depo,Swargate Depo,
3833,UP,Symbiosis College,Symbiosis College,
3834,DOWN,Symbiosis College,Symbiosis College,
3835,UP,Tadi Gutta,Tadi Gutta,
3836,DOWN,Tadi Gutta,Tadi Gutta,
3837,UP,Tadiwala Road,Tadiwala Road,
3838,DOWN,Tadiwala Road,Tadiwala Road,
3839,UP,Tajnevasti,Tajnevasti,
3840,DOWN,Tajnevasti,Tajnevasti,
3841,UP,Talab Company,Talab Company,
3842,DOWN,Talab Company,Talab Company,
3843,UP,Talathi Chowk,Talathi Chowk,
3844,DOWN,Talathi Chowk,Talathi Chowk,
3845,DOWN,Talathi Office,Talathi Office,
3846,UP,Tale Male,Tale Male,
3847,DOWN,Tale Male,Tale Male,
3848,UP,Talegaon Dhabhade Petrol Pump,Talegaon Dhabhade Petrol Pump,
3849,DOWN,Talegaon Dhabhade Petrol Pump,Talegaon Dhabhade Petrol Pump,
3850,UP,Talegaon General Hospital,Talegaon General Hospital,
3851,DOWN,Talegaon General Hospital,Talegaon General Hospital,
3852,UP,Talegaon Khind,Talegaon Khind,
3853,DOWN,Talegaon Khind,Talegaon Khind,
3854,UP,Talegaon Nagarparishad,Talegaon Nagarparishad,
3855,DOWN,Talegaon Nagarparishad,Talegaon Nagarparishad,
3856,UP,Talegaon Station,Talegaon Station,
3857,DOWN,Talegaon Station,Talegaon Station,
3858,UP,Taljai Pathar,Taljai Pathar,
3859,DOWN,Taljai Pathar,Taljai Pathar,
3860,UP,Talwade,Talwade,
3861,DOWN,Talwade,Talwade,
3862,UP,Talwade Jakat Naka,Talwade Jakat Naka,
3863,DOWN,Talwade Jakat Naka,Talwade Jakat Naka,
3864,UP,Talyacha Matha,Talyacha Matha,
3865,DOWN,Talyacha Matha,Talyacha Matha,
3866,UP,Tamhanevasti,Tamhanevasti,
3867,DOWN,Tamhanevasti,Tamhanevasti,
3868,UP,Tangde Bandhumala,Tangde Bandhumala,
3869,DOWN,Tangde Bandhumala,Tangde Bandhumala,
3870,UP,Tanna Products,Tanna Products,
3871,DOWN,Tanna Products,Tanna Products,
3872,UP,Tapkir Bungalow,Tapkir Bungalow,
3873,DOWN,Tapkir Bungalow,Tapkir Bungalow,
3874,UP,Tapkirnagar Charholi,Tapkirnagar Charholi,
3875,DOWN,Tapkirnagar Charholi,Tapkirnagar Charholi,
3876,UP,Tapkirnagar Kalewadi,Tapkirnagar Kalewadi,
3877,DOWN,Tapkirnagar Kalewadi,Tapkirnagar Kalewadi,
3878,UP,Tapkirnagar Moshi Road,Tapkirnagar Moshi Road,
3879,DOWN,Tapkirnagar Moshi Road,Tapkirnagar Moshi Road,
3880,UP,Tapkirnagar Rahatni,Tapkirnagar Rahatni,
3881,DOWN,Tapkirnagar Rahatni,Tapkirnagar Rahatni,
3882,UP,Tapkirvasti Susgaon,Tapkirvasti Susgaon,
3883,DOWN,Tapkirvasti Susgaon,Tapkirvasti Susgaon,
3884,UP,Tapodham,Tapodham,
3885,DOWN,Tapodham,Tapodham,
3886,UP,Tarwadevasti,Tarwadevasti,
3887,DOWN,Tarwadevasti,Tarwadevasti,
3888,UP,Tata Guardroom,Tata Guardroom,
3889,DOWN,Tata Guardroom,Tata Guardroom,
3890,UP,Tata Honey Well Company,Tata Honeywell Company,
3891,DOWN,Tata Honey Well Company,Tata Honeywell Company,
3892,UP,Tata Johnsan,Tata Johnsan,
3893,DOWN,Tata Johnsan,Tata Johnsan,
3894,UP,Tata Material Gate,Tata Material Gate,
3895,DOWN,Tata Material Gate,Tata Material Gate,
3896,UP,Tata Motors,Tata Motors,
3897,DOWN,Tata Motors,Tata Motors,
3898,UP,Tathwade,Tathwade,
3899,DOWN,Tathwade,Tathwade,
3900,UP,Tech Mahindra,Tech Mahindra,
3901,DOWN,Mahindra Tech,Tech Mahindra,
3902,DOWN,Tech Mahindra,Tech Mahindra,
3903,UP,Telco Colony,Telco Colony,
3904,DOWN,Telco Colony,Telco Colony,
3905,UP,Telco Company,Telco Company,
3906,DOWN,Telco Company,Telco Company,
3907,UP,Telco Godown,Telco Godown,
3908,DOWN,Telco Godown,Telco Godown,
3909,UP,Telco Hostel,Telco Hostel,
3910,DOWN,Telco Hostel,Telco Hostel,
3911,UP,Tendulkarvasti,Tendulkarvasti,
3912,DOWN,Tendulkarvasti,Tendulkarvasti,
3913,UP,Thakurvasti,Thakur Vasti,
3914,DOWN,Thakurvasti,Thakur Vasti,
3915,UP,Thergaon Phata,Thergaon Phata,
3916,DOWN,Thergaon Phata,Thergaon Phata,
3917,UP,Thermax Chowk,Thermax Chowk,
3918,DOWN,Thermax Chowk,Thermax Chowk,
3919,UP,Thermax Company,Thermax Company,
3920,DOWN,Thermax Company,Thermax Company,
3921,UP,Theur Factory,Theur Factory,
3922,DOWN,Theur Factory,Theur Factory,
3923,UP,Theur Gaon,Theur Gaon,
3924,DOWN,Theur Gaon,Theur Gaon,
3925,UP,Theur Phata,Theur Phata,
3926,DOWN,Theur Phata,Theur Phata,
3927,DOWN,Thorve School,Thorve School,
3928,UP,Thubevasti,Thubevasti,
3929,DOWN,Thubevasti,Thubevasti,
3930,UP,Tikone Godown,Tikone Godown,
3931,DOWN,Tikone Godown,Tikone Godown,
3932,UP,Tilakbaug,Tilakbaug,
3933,DOWN,Tilakbaug,Tilakbaug,
3934,UP,Tilekarvasti,Tilekarvasti,
3935,DOWN,Tilekarvasti,Tilekarvasti,
3936,UP,Tingarenagar,Tingarenagar,
3937,DOWN,Tingarenagar,Tingarenagar,
3938,UP,Tolani Institute,Tolani Institute,
3939,DOWN,Tolani Institute,Tolani Institute,
3940,UP,Toll Naka,Toll Naka,
3941,DOWN,Toll Naka,Toll Naka,
3942,UP,Torana Garden,Torana Garden,
3943,DOWN,Torana Garden,Torana Garden,
3944,UP,Tower,Tower,
3945,DOWN,Tower,Tower,
3946,UP,Tower Line,Tower Line,
3947,DOWN,Tower Line,Tower Line,
3948,UP,Traffic Police Chowky,Traffic Police Chowky,
3949,DOWN,Traffic Police Chowky,Traffic Police Chowky,
3950,UP,Trekonibaug,Trekonibaug,
3951,DOWN,Trekonibaug,Trekonibaug,
3952,UP,Trimurti Bungalow,Trimurti Bungalow,
3953,DOWN,Trimurti Bungalow,Trimurti Bungalow,
3954,UP,Trimurti Garden,Trimurti Garden,
3955,DOWN,Trimurti Garden,Trimurti Garden,
3956,UP,Trimurti Hall,Trimurti Hall,
3957,DOWN,Trimurti Hall,Trimurti Hall,
3958,UP,Trinity College,Trinity College,
3959,DOWN,Trinity College,Trinity College,
3960,UP,Triveninagar,Triveninagar,
3961,DOWN,Triveninagar,Triveninagar,
3962,UP,Tukaidarshan,Tukaidarshan,
3963,DOWN,Tukaidarshan,Tukaidarshan,
3964,UP,Tukainagar,Tukainagar,
3965,DOWN,Tukainagar,Tukainagar,
3966,UP,Tukarampark,Tukarampark,
3967,DOWN,Tukarampark,Tukarampark,
3968,UP,Tulapur,Tulapur,
3969,DOWN,Tulapur,Tulapur,
3970,UP,Tulapur Phata,Tulapur Phata,
3971,DOWN,Tulapur Phata,Tulapur Phata,
3972,UP,Tulsi Chemicals,Tulsi Chemicals,
3973,DOWN,Tulsi Chemicals,Tulsi Chemicals,
3974,UP,Tupemala,Tupemala,
3975,DOWN,Tupemala,Tupemala,
3976,UP,U Co Bank,U Co Bank,
3977,DOWN,U Co Bank,U Co Bank,
3978,UP,Udaybaug,Udaybaug,
3979,DOWN,Udaybaug,Udaybaug,
3980,UP,Udyognagar,Udyognagar,
3981,DOWN,Udyognagar,Udyognagar,
3982,UP,Undri Phata,Undri Phata,
3983,DOWN,Undri Phata,Undri Phata,
3984,UP,Undrigaon,Undrigaon,
3985,DOWN,Undrigaon,Undrigaon,
3986,UP,Undrigaon Shala,Undrigaon Shala,
3987,DOWN,Undrigaon Shala,Undrigaon Shala,
3988,UP,United Western Sabhagrugha,United Western Sabhagrugha,
3989,DOWN,United Western Sabhagrugha,United Western Sabhagrugha,
3990,UP,UP Hotel,UP Hotel,
3991,DOWN,UP Hotel,UP Hotel,
3992,UP,Upper Depot,Upper Depot,
3993,DOWN,Upper Depot,Upper Depot,
3994,UP,Upper Indiranagar,Upper Indiranagar,
3995,DOWN,Upper Indiranagar,Upper Indiranagar,
3996,UP,Urawdegaon,Urawdegaon,
3997,DOWN,Urawdegaon,Urawdegaon,
3998,UP,Uruli Kanchan,Uruli Kanchan,
3999,DOWN,Uruli Kanchan,Uruli Kanchan,
4000,UP,Uruli Railway Station,Uruli Railway Station,
4001,DOWN,Uruli Railway Station,Uruli Railway Station,
4002,UP,Uttamnagar,Uttamnagar,
4003,DOWN,Uttamnagar,Uttamnagar,
4004,UP,Vadacha Stop,Vadacha Stop,
4005,DOWN,Vadacha Stop,Vadacha Stop,
4006,UP,Vadachi Talim,Vadachi Talim,
4007,DOWN,Vadachi Talim,Vadachi Talim,
4008,UP,Vadachivasti,Vadachivasti,
4009,DOWN,Vadachivasti,Vadachivasti,
4010,UP,Vadachiwadi,Vadachiwadi,
4011,DOWN,Vadachiwadi,Vadachiwadi,
4012,UP,Vadarvasti,Vadarvasti,
4013,DOWN,Vadarvasti,Vadarvasti,
4014,UP,Vadarwadi,Vadarwadi,
4015,DOWN,Vadarwadi,Vadarwadi,
4016,UP,Vaddhara Bandhara,Vaddhara Bandhara,
4017,DOWN,Vaddhara Bandhara,Vaddhara Bandhara,
4018,UP,Vadegaon,Vadegaon,
4019,DOWN,Vadegaon,Vadegaon,
4020,UP,Vadgaon Bk,Vadgaon Bk,
4021,DOWN,Vadgaon Bk,Vadgaon Bk,
4022,UP,Vadgaon BK Highway,Vadgaon BK Highway,
4023,DOWN,Vadgaon BK Highway,Vadgaon BK Highway,
4024,UP,Vadgaon Bk Phata,Vadgaon Bk Phata,
4025,DOWN,Vadgaon Bk Phata,Vadgaon Bk Phata,
4026,UP,Vadgaon Ghenand Shala,Vadgaon Ghenand Shala,
4027,DOWN,Vadgaon Ghenand Shala,Vadgaon Ghenand Shala,
4028,UP,Vadgaon Mawal,Vadgaon Mawal,
4029,DOWN,Vadgaon Mawal,Vadgaon Mawal,
4030,DOWN,Vadgaonmawal Corner,Vadgaonmawal Corner,
4031,UP,Vadgaonmawal Phata,Vadgaonmawal Phata,
4032,DOWN,Vadgaonmawal Phata,Vadgaonmawal Phata,
4033,UP,Vadgaonsheri Phata,Vadgaonsheri Phata,
4034,DOWN,Vadgaonsheri Phata,Vadgaonsheri Phata,
4035,UP,Vadhu Bk,Vadhu Bk,
4036,DOWN,Vadhu Bk,Vadhu Bk,
4037,UP,Vadkigaon,Vadkigaon,
4038,DOWN,Vadkigaon,Vadkigaon,
4039,UP,Vadkinala,Vadkinala,
4040,DOWN,Vadkinala,Vadkinala,
4041,UP,Vadmukhwadi,Vadmukhwadi,
4042,DOWN,Vadmukhwadi,Vadmukhwadi,
4043,UP,Vahtuknagari,Vahtuknagari,
4044,DOWN,Vahtuknagari,Vahtuknagari,
4045,UP,Vaiduwadi,Vaiduwadi,
4046,DOWN,Vaiduwadi,Vaiduwadi,
4047,UP,Vaishnavi Collection,Vaishnavi Collection,
4048,DOWN,Vaishnavi Collection,Vaishnavi Collection,
4049,UP,Vajankata,Vajankata,
4050,DOWN,Vajankata,Vajankata,
4051,UP,Vajewadi Chaufula,Vajewadi Chaufula,
4052,DOWN,Vajewadi Chaufula,Vajewadi Chaufula,
4053,UP,Vajewadi Phata,Vajewadi Phata,
4054,DOWN,Vajewadi Phata,Vajewadi Phata,
4055,UP,Vakhar Mahamandal Bhosari,Vakhar Mahamandal Bhosari,
4056,DOWN,Vakhar Mahamandal Bhosari,Vakhar Mahamandal Bhosari,
4057,UP,Vakhar Mahamandal Marketyard,Vakhar Mahamandal Marketyard,
4058,DOWN,Vakhar Mahamandal Marketyard,Vakhar Mahamandal Marketyard,
4059,UP,Vallabhnagar,Vallabhnagar,
4060,DOWN,Vallabhnagar,Vallabhnagar,
4061,UP,Vallabhnagar ST Stand,Vallabhnagar ST Stand,
4062,DOWN,Vallabhnagar ST Stand,Vallabhnagar ST Stand,
4063,UP,Vanaj Company,Vanaj Company,
4064,DOWN,Vanaj Company,Vanaj Company,
4065,UP,Vanaj Corner,Vanaj Corner,
4066,DOWN,Vanaj Corner,Vanaj Corner,
4067,UP,Vanwadi Bazar,Vanwadi Bazar,
4068,DOWN,Vanwadi Bazar,Vanwadi Bazar,
4069,UP,Vanwadi Corner,Vanwadi Corner,
4070,DOWN,Vanwadi Corner,Vanwadi Corner,
4071,UP,Vanwadi Police Station,Vanwadi Police Station,
4072,DOWN,Vanwadi Police Station,Vanwadi Police Station,
4073,UP,Varchamala,Varchamala,
4074,DOWN,Varchamala,Varchamala,
4075,UP,Vardade,Vardade,
4076,DOWN,Vardade,Vardade,
4077,UP,Vardade Phata,Vardade Phata,
4078,DOWN,Vardade Phata,Vardade Phata,
4079,UP,Vartesh Flourist,Vartesh Flourist,
4080,DOWN,Vartesh Flourist,Vartesh Flourist,
4081,UP,Varvegaon,Varvegaon,
4082,DOWN,Varvegaon,Varvegaon,
4083,UP,Vasant Talkies,Vasant Talkies,
4084,DOWN,Vasant Talkies,Vasant Talkies,
4085,UP,Vasantbaug,Vasantbaug,
4086,DOWN,Vasantbaug,Vasantbaug,
4087,UP,Vasantdada Putala Sangvi,Vasantdada Putala Sangvi,
4088,DOWN,Vasantdada Putala Sangvi,Vasantdada Putala Sangvi,
4089,UP,Vasantdada Sugar Institute,Vasantdada Sugar Institute,
4090,DOWN,Vasantdada Sugar Institute,Vasantdada Sugar Institute,
4091,UP,Vastu Udyog,Vastu Udyog,
4092,DOWN,Vastu Udyog,Vastu Udyog,
4093,UP,Vasundhara Lawns,Vasundhara Lawns,
4094,DOWN,Vasundhara Lawns,Vasundhara Lawns,
4095,UP,Vataremala,Vataremala,
4096,DOWN,Vataremala,Vataremala,
4097,UP,Vedant Dairy,Vedant Dairy,
4098,DOWN,Vedant Dairy,Vedant Dairy,
4099,UP,Vehicle Depo,Vehicle Depo,
4100,DOWN,Vehicle Depo,Vehicle Depo,
4101,UP,Velu Phata,Velu Phata,
4102,DOWN,Velu Phata,Velu Phata,
4103,UP,Ventribiology,Ventribiology,
4104,DOWN,Ventribiology,Ventribiology,
4105,UP,Venutai Chavan College,Venutai Chavan College,
4106,DOWN,Venutai Chavan College,Venutai Chavan College,
4107,UP,Venutai Chavan College Payatha,Venutai Chavan College Payatha,
4108,DOWN,Venutai Chavan College Payatha,Venutai Chavan College Payatha,
4109,UP,Vetalbaba Chowk,Vetalbaba Chowk,
4110,DOWN,Vetalbaba Chowk,Vetalbaba Chowk,
4111,UP,Vidhyapeeth Main Building,Vidhyapeeth Main Building,
4112,DOWN,Vidhyapeeth Main Building,Vidhyapeeth Main Building,
4113,UP,Vidhyapeeth Press,Vidhyapeeth Press,
4114,DOWN,Vidhyapeeth Press,Vidhyapeeth Press,
4115,UP,Vidyanagar,Vidyanagar,
4116,DOWN,Vidyanagar,Vidyanagar,
4117,UP,Vijay Oil Mill,Vijay Oil Mill,
4118,DOWN,Vijay Oil Mill,Vijay Oil Mill,
4119,UP,Vijay Talkies,Vijay Talkies,
4120,DOWN,Vijay Talkies,Vijay Talkies,
4121,UP,Vijaynagar,Vijaynagar,
4122,DOWN,Vijaynagar,Vijaynagar,
4123,UP,Vikasnagar,Vikasnagar,
4124,DOWN,Vikasnagar,Vikasnagar,
4125,UP,Vikrikar Karyalay,Vikrikar Karyalay,
4126,DOWN,Vikrikar Karyalay,Vikrikar Karyalay,
4127,UP,Vilas Nandgude Niwas,Vilas Nandgude Niwas,
4128,DOWN,Vilas Nandgude Niwas,Vilas Nandgude Niwas,
4129,UP,Vimannagar,Vimannagar,
4130,DOWN,Vimannagar,Vimannagar,
4131,UP,Vimannagar Corner,Vimannagar Corner,
4132,DOWN,Vimannagar Corner,Vimannagar Corner,
4133,UP,Vimlabai Garware Highschool,Vimlabai Garware Highschool,
4134,DOWN,Vimlabai Garware Highschool,Vimlabai Garware Highschool,
4135,UP,Vinayak Hospital,Vinayak Hospital,
4136,DOWN,Vinayak Hospital,Vinayak Hospital,
4137,UP,Vipraj Company,Vipraj Company,
4138,DOWN,Vipraj Company,Vipraj Company,
4139,UP,Vishalnagar,Vishalnagar,
4140,DOWN,Vishalnagar,Vishalnagar,
4141,UP,Vishrambaugwada,Vishrambaugwada,
4142,DOWN,Vishrambaugwada,Vishrambaugwada,
4143,UP,Vishramdham,Vishramdham,
4144,DOWN,Vishramdham,Vishramdham,
4145,UP,Vishrantwadi,Vishrantwadi,
4146,DOWN,Vishrantwadi,Vishrantwadi,
4147,UP,Vishwakarma,Vishwakarma,
4148,DOWN,Vishwakarma,Vishwakarma,
4149,UP,Vishwakarma Mandir,Vishwakarma Mandir,
4150,DOWN,Vishwakarma Mandir,Vishwakarma Mandir,
4151,UP,Vishwasuman Hotel,Vishwasuman Hotel,
4152,DOWN,Vishwasuman Hotel,Vishwasuman Hotel,
4153,UP,Viskar India Company,Viskar India Company,
4154,DOWN,Viskar India Company,Viskar India Company,
4155,UP,Vitbhatti Chande,Vitbhatti Chande,
4156,DOWN,Vitbhatti Chande,Vitbhatti Chande,
4157,UP,Vitbhatti Charholi,Vitbhatti Charholi,
4158,DOWN,Vitbhatti Charholi,Vitbhatti Charholi,
4159,UP,Vitbhatti Dongar,Vitbhatti Dongar,
4160,DOWN,Dongar Vitbhatti ,Vitbhatti Dongar,
4161,UP,Vitbhatti Nere,Vitbhatti Nere,
4162,DOWN,Vitbhatti Nere,Vitbhatti Nere,
4163,UP,Vitbhatti Pashan,Vitbhatti Pashan,
4164,DOWN,Vitbhatti Pashan,Vitbhatti Pashan,
4165,UP,Vitbhatti Perne,Vitbhatti Perne,
4166,DOWN,Vitbhatti Perne,Vitbhatti Perne,
4167,UP,Vitbhatti Prayagdham,Vitbhatti Prayagdham,
4168,DOWN,Vitbhatti Prayagdham,Vitbhatti Prayagdham,
4169,UP,Vitbhatti Rehe,Vitbhatti Rehe,
4170,DOWN,Vitbhatti Rehe,Vitbhatti Rehe,
4171,UP,Vitbhatti Shivtarwadi,Vitbhatti Shivtarwadi,
4172,DOWN,Vitbhatti Shivtarwadi,Vitbhatti Shivtarwadi,
4173,UP,Vitbhatti Vikasnagar,Vitbhatti Vikasnagar,
4174,DOWN,Vitbhatti Vikasnagar,Vitbhatti Vikasnagar,
4175,UP,Vitbhatti Wakad,Vitbhatti Wakad,
4176,DOWN,Vitbhatti Wakad,Vitbhatti Wakad,
4177,UP,Vithai Warehouse,Vithai Warehouse,
4178,DOWN,Vithai Warehouse,Vithai Warehouse,
4179,UP,VITT College,VITT College,
4180,DOWN,VITT College,VITT College,
4181,UP,VITT College Hostel,VITT College Hostel,
4182,DOWN,VITT College Hostel,VITT College Hostel,
4183,UP,Vitthal Mandir Hadapsar,Vitthal Mandir Hadapsar,
4184,DOWN,Vitthal Mandir Hadapsar,Vitthal Mandir Hadapsar,
4185,UP,Vitthal Mandir Mhasolkar,Vitthal Mandir Mhasolkar,
4186,DOWN,Vitthal Mandir Mhasolkar,Vitthal Mandir Mhasolkar,
4187,UP,Vitthal Mandir Shreeman Society,Vitthal Mandir Shreeman Society,
4188,DOWN,Vitthal Mandir Shreeman Society,Vitthal Mandir Shreeman Society,
4189,UP,Vitthal Mandir SRP,Vitthal Mandir SRP,
4190,DOWN,Vitthal Mandir SRP,Vitthal Mandir SRP,
4191,UP,Vitthalbaba Darga,Vitthalbaba Darga,
4192,DOWN,Vitthalbaba Darga,Vitthalbaba Darga,
4193,UP,Vitthalwadi Dehu,Vitthalwadi Dehu,
4194,DOWN,Vitthalwadi Dehu,Vitthalwadi Dehu,
4195,UP,Vitthalwadi Jakat Naka,Vitthalwadi Jakat Naka,
4196,DOWN,Vitthalwadi Jakat Naka,Vitthalwadi Jakat Naka,
4197,UP,Vitthalwadi Nagar Road,Vitthalwadi Nagar Road,
4198,DOWN,Vitthalwadi Nagar Road,Vitthalwadi Nagar Road,
4199,UP,Vitthalwadi Phata,Vitthalwadi Phata,
4200,DOWN,Vitthalwadi Phata,Vitthalwadi Phata,
4201,UP,Vitthalwadi Sinhagad Road,Vitthalwadi Sinhagad Road,
4202,DOWN,Vitthalwadi Sinhagad Road,Vitthalwadi Sinhagad Road,
4203,UP,Vivekanand Society,Vivekanand Society,
4204,DOWN,Vivekanand Society,Vivekanand Society,
4205,UP,Vykentesh Colony,Vykentesh Colony,
4206,DOWN,Vykentesh Colony,Vykentesh Colony,
4207,UP,Wadebolhai,Wadebolhai,
4208,DOWN,Wadebolhai,Wadebolhai,
4209,UP,Wadebolhai Mandir,Wadebolhai Mandir,
4210,DOWN,Wadebolhai Mandir,Wadebolhai Mandir,
4211,UP,Vadegaon Phata,Wadegaon Phata,
4212,DOWN,Vadegaon Phata,Wadegaon Phata,
4213,UP,Wadia Bungalow,Wadia Bungalow,
4214,DOWN,Wadia Bungalow,Wadia Bungalow,
4215,UP,Wadia College,Wadia College,
4216,DOWN,Wadia College,Wadia College,
4217,UP,Wadkarmala,Wadkarmala,
4218,DOWN,Wadkarmala,Wadkarmala,
4219,UP,Waghere College,Waghere College,
4220,DOWN,Waghere College,Waghere College,
4221,UP,Waghere Heights,Waghere Heights,
4222,DOWN,Waghere Heights,Waghere Heights,
4223,UP,Waghjai Mandir,Waghjai Mandir,
4224,DOWN,Waghjai Mandir,Waghjai Mandir,
4225,UP,Wagholi,Wagholi,
4226,DOWN,Wagholi,Wagholi,
4227,UP,Wagholi Bazar Tal,Wagholi Bazar Tal,
4228,DOWN,Wagholi Bazar Tal,Wagholi Bazar Tal,
4229,UP,wahilenagar,wahilenagar,
4230,DOWN,wahilenagar,wahilenagar,
4231,UP,Wakad Bridge,Wakad Bridge,
4232,DOWN,Wakad Bridge,Wakad Bridge,
4233,UP,Wakad Chowk,Wakad Chowk,
4234,DOWN,Wakad Chowk,Wakad Chowk,
4235,DOWN,Wakad Jakat Naka,Wakad Jakat Naka,
4236,UP,Wakad Phata,Wakad Phata,
4237,DOWN,Wakad Phata,Wakad Phata,
4238,UP,Wakdewadi,Wakdewadi,
4239,DOWN,Wakdewadi,Wakdewadi,
4240,UP,Waki Bk,Waki Bk,
4241,DOWN,Waki Bk,Waki Bk,
4242,UP,Waki Kh,Waki Kh,
4243,DOWN,Waki Kh,Waki Kh,
4244,UP,Wakvasti,Wakvasti,
4245,DOWN,Wakvasti,Wakvasti,
4246,UP,Walhekarwadi,Walhekarwadi,
4247,DOWN,Walhekarwadi,Walhekarwadi,
4248,UP,Walhekarwadi Corner,Walhekarwadi Corner,
4249,DOWN,Walhekarwadi Corner,Walhekarwadi Corner,
